"record_id","doi","interaction_type","is_covalent_binding","experiment_mode_primary","experiment_mode_detail","application_context","comparable_target_class","model_ready","model_ready_blocker","manual_review_priority","q5_protein_evidence_flag","q5_triage_action","standardization_rules_version"
"PHA-fe27dcf962-006","10.1007/s11095-015-1834-8","entrapment","no","other","other","protein_immobilization","weak","False","not_strong_or_medium_comparable","high","True","not_applicable","curated_release_20260707"
"PHA-fe27dcf962-007","10.1007/s11095-015-1834-8","entrapment","no","other","other","purification","medium","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-fe27dcf962-008","10.1007/s11095-015-1834-8","entrapment","no","other","other","protein_immobilization","not_comparable","False","not_strong_or_medium_comparable","high","True","not_applicable","curated_release_20260707"
"PHA-fe27dcf962-009","10.1007/s11095-015-1834-8","entrapment","no","other","other","purification","medium","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-fe27dcf962-010","10.1007/s11095-015-1834-8","entrapment","no","other","other","protein_immobilization","medium","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-fe27dcf962-011","10.1007/s11095-015-1834-8","entrapment","no","other","other","protein_immobilization","medium","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-89f1f9f4b6-001","10.1007/s11274-023-03697-y","affinity_binding","no","column","batch_adsorption_equilibrium","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-89f1f9f4b6-002","10.1007/s11274-023-03697-y","nonspecific_adsorption","no","column","batch_adsorption_equilibrium","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-89f1f9f4b6-003","10.1007/s11274-023-03697-y","physical_adsorption","no","column","batch_adsorption_isotherm","mechanism_study","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-89f1f9f4b6-004","10.1007/s11274-023-03697-y","physical_adsorption","no","column","batch_adsorption_kinetics","mechanism_study","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-89f1f9f4b6-005","10.1007/s11274-023-03697-y","affinity_binding","no","column","other","purification","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-89f1f9f4b6-006","10.1007/s11274-023-03697-y","physical_adsorption","no","column","other","purification","medium","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-60bf004f48-001","10.1007/s11696-017-0129-4","physical_adsorption","no","hemocompatibility","batch_adsorption_equilibrium","hemocompatibility","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-60bf004f48-002","10.1007/s11696-017-0129-4","physical_adsorption","no","hemocompatibility","batch_adsorption_equilibrium","hemocompatibility","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-60bf004f48-003","10.1007/s11696-017-0129-4","physical_adsorption","no","hemocompatibility","batch_adsorption_equilibrium","hemocompatibility","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-60bf004f48-004","10.1007/s11696-017-0129-4","physical_adsorption","no","hemocompatibility","batch_adsorption_equilibrium","hemocompatibility","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-60bf004f48-005","10.1007/s11696-017-0129-4","physical_adsorption","no","hemocompatibility","batch_adsorption_equilibrium","hemocompatibility","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-60bf004f48-006","10.1007/s11696-017-0129-4","physical_adsorption","no","hemocompatibility","batch_adsorption_equilibrium","hemocompatibility","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-60bf004f48-007","10.1007/s11696-017-0129-4","physical_adsorption","no","hemocompatibility","batch_adsorption_equilibrium","hemocompatibility","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-60bf004f48-008","10.1007/s11696-017-0129-4","physical_adsorption","no","hemocompatibility","batch_adsorption_equilibrium","hemocompatibility","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-60bf004f48-009","10.1007/s11696-017-0129-4","physical_adsorption","no","hemocompatibility","batch_adsorption_isotherm","hemocompatibility","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-60bf004f48-010","10.1007/s11696-017-0129-4","physical_adsorption","no","hemocompatibility","batch_adsorption_isotherm","hemocompatibility","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-60bf004f48-011","10.1007/s11696-017-0129-4","physical_adsorption","no","hemocompatibility","batch_adsorption_isotherm","hemocompatibility","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-60bf004f48-012","10.1007/s11696-017-0129-4","physical_adsorption","no","hemocompatibility","batch_adsorption_isotherm","hemocompatibility","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-109370a866-001","10.1007/s11696-023-02901-5","covalent_immobilization","yes","immobilization","other","protein_immobilization","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-49f5215af5-001","10.1007/s12010-008-8373-2","entrapment","no","batch","batch_adsorption_equilibrium","protein_immobilization","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-49f5215af5-002","10.1007/s12010-008-8373-2","entrapment","no","batch","batch_adsorption_equilibrium","protein_immobilization","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-49f5215af5-003","10.1007/s12010-008-8373-2","entrapment","no","batch","batch_adsorption_equilibrium","protein_immobilization","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-49f5215af5-004","10.1007/s12010-008-8373-2","entrapment","no","batch","batch_adsorption_equilibrium","protein_immobilization","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-49f5215af5-005","10.1007/s12010-008-8373-2","entrapment","no","other","other","protein_immobilization","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-49f5215af5-006","10.1007/s12010-008-8373-2","entrapment","no","batch","batch_adsorption_equilibrium","purification","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-49f5215af5-007","10.1007/s12010-008-8373-2","entrapment","no","batch","batch_adsorption_equilibrium","purification","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-49f5215af5-008","10.1007/s12010-008-8373-2","entrapment","no","batch","batch_adsorption_equilibrium","purification","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-49f5215af5-009","10.1007/s12010-008-8373-2","entrapment","no","batch","batch_adsorption_equilibrium","purification","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-dc27bf7294-001","10.1007/s12010-010-8997-x","affinity_binding","no","column","other","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-dc27bf7294-002","10.1007/s12010-010-8997-x","nonspecific_adsorption","no","column","other","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-dc27bf7294-003","10.1007/s12010-010-8997-x","affinity_binding","no","column","other","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-dc27bf7294-004","10.1007/s12010-010-8997-x","affinity_binding","no","column","other","biointerface_adsorption","weak","False","not_strong_or_medium_comparable","medium","True","not_applicable","curated_release_20260707"
"PHA-dc27bf7294-005","10.1007/s12010-010-8997-x","affinity_binding","no","column","other","purification","medium","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-583853a26a-001","10.1007/s12010-013-0624-1","affinity_binding","no","column","other","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-583853a26a-002","10.1007/s12010-013-0624-1","nonspecific_adsorption","no","column","other","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-583853a26a-003","10.1007/s12010-013-0624-1","physical_adsorption","no","column","other","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-583853a26a-004","10.1007/s12010-013-0624-1","physical_adsorption","no","column","other","purification","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-583853a26a-005","10.1007/s12010-013-0624-1","physical_adsorption","no","column","other","purification","medium","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-ed2e189e67-001","10.1007/s12010-014-0844-z","selective_adsorption","no","column","other","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-ed2e189e67-002","10.1007/s12010-014-0844-z","selective_adsorption","no","column","other","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-ed2e189e67-003","10.1007/s12010-014-0844-z","selective_adsorption","no","column","other","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-ed2e189e67-004","10.1007/s12010-014-0844-z","selective_adsorption","no","column","other","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-ed2e189e67-005","10.1007/s12010-014-0844-z","selective_adsorption","no","column","other","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-ed2e189e67-006","10.1007/s12010-014-0844-z","selective_adsorption","no","column","other","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-ed2e189e67-007","10.1007/s12010-014-0844-z","selective_adsorption","no","column","other","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-ed2e189e67-008","10.1007/s12010-014-0844-z","selective_adsorption","no","column","other","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-ed2e189e67-009","10.1007/s12010-014-0844-z","selective_adsorption","no","column","other","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-ed2e189e67-010","10.1007/s12010-014-0844-z","selective_adsorption","no","column","other","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-ed2e189e67-011","10.1007/s12010-014-0844-z","selective_adsorption","no","column","other","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
