material_mention_id,doi,name,role,query,value_origin,source_database,match_status,qa_status,qa_note,pubchem_cid,molecular_formula,molecular_weight,canonical_smiles,isomeric_smiles,inchikey,iupac_name
10791,10.1016/j.actbio.2009.12.031,acetone,polymerization solvent,acetone,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
10792,10.1016/j.actbio.2009.12.031,ethanol,polymerization solvent and washing solvent,ethanol,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
10846,10.1016/j.actbio.2009.12.046,poly(ethylene glycol) methacrylate,monomer; hydrogel precursor,poly(ethylene glycol) methacrylate,external_descriptor,PubChem,skipped,skipped,,,,,,,,
10847,10.1016/j.actbio.2009.12.046,2-hydroxyethyl methacrylate,monomer; hydrogel precursor,2-hydroxyethyl methacrylate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
10848,10.1016/j.actbio.2009.12.046,ethylene glycol methyl ether methacrylate,monomer; hydrogel precursor,ethylene glycol methyl ether methacrylate,external_descriptor,PubChem,skipped,skipped,,,,,,,,
10849,10.1016/j.actbio.2009.12.046,2-carboxyethyl methacrylate,monomer; hydrogel precursor; carboxylate source,2-carboxyethyl methacrylate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
10850,10.1016/j.actbio.2009.12.046,poly(ethylene glycol methacrylate-co-2-hydroxyethyl methacrylate),hydrogel coating,poly(ethylene glycol methacrylate-co-2-hydroxyethyl methacrylate),external_descriptor,PubChem,skipped,skipped,,,,,,,,
10851,10.1016/j.actbio.2009.12.046,polystyrene,substrate and control material,polystyrene,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
10852,10.1016/j.actbio.2009.12.046,radio-frequency air plasma-treated polystyrene,hydrophilic charged comparator material,polystyrene,external_descriptor,PubChem,skipped,skipped,,,,,,,,
10853,10.1016/j.actbio.2009.12.046,phosphate-buffered saline,buffer,phosphate buffered saline,external_descriptor,PubChem,skipped,skipped,,,,,,,,
10854,10.1016/j.actbio.2009.12.046,sodium chloride,salt in PBS,sodium chloride,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
10855,10.1016/j.actbio.2009.12.046,3-methacryloxypropyltrimethoxysilane,silane coupling agent for spin-coated substrates,3-methacryloxypropyltrimethoxysilane,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
10856,10.1016/j.actbio.2009.12.046,adenosine 5' diphosphate,platelet agonist,adenosine diphosphate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
10857,10.1016/j.actbio.2009.12.046,calcium chloride,plasma recalcification reagent,calcium chloride,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
6678,10.1016/j.actbio.2010.04.013,2-hydroxyethyl methacrylate,main monomer,2-hydroxyethyl methacrylate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
6679,10.1016/j.actbio.2010.04.013,glycidyl methacrylate,comonomer providing glycidyl groups for cyclodextrin grafting,glycidyl methacrylate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
6680,10.1016/j.actbio.2010.04.013,ethylene glycol dimethacrylate,crosslinker,ethylene glycol dimethacrylate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
6681,10.1016/j.actbio.2010.04.013,"2,2′-azo-bis(isobutyronitrile)",radical initiator,azobisisobutyronitrile,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
6682,10.1016/j.actbio.2010.04.013,α-cyclodextrin,pendant affinity group,alpha-cyclodextrin,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
6683,10.1016/j.actbio.2010.04.013,β-cyclodextrin,pendant affinity group,beta-cyclodextrin,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
6684,10.1016/j.actbio.2010.04.013,γ-cyclodextrin,pendant affinity group,gamma-cyclodextrin,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
6685,10.1016/j.actbio.2010.04.013,dimethylformamide,functionalization solvent,dimethylformamide,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
6686,10.1016/j.actbio.2010.04.013,sodium chloride,functionalization medium component,sodium chloride,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
6687,10.1016/j.actbio.2010.04.013,sodium hydroxide,base for cyclodextrin grafting,sodium hydroxide,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
6688,10.1016/j.actbio.2010.04.013,3-methylbenzoic acid,β-CD cavity probe,3-methylbenzoic acid,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
6689,10.1016/j.actbio.2010.04.013,miconazole nitrate,antifungal drug cargo,miconazole nitrate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
6690,10.1016/j.actbio.2010.04.013,sodium dodecylsulfate,release medium additive,sodium dodecyl sulfate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
12891,10.1016/j.actbio.2013.04.048,poly(ethylene glycol),hydrogel polymer backbone,polyethylene glycol,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
12892,10.1016/j.actbio.2013.04.048,poly(L-lysine),hydrogel polymer backbone; amine-containing component,poly-L-lysine,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
12893,10.1016/j.actbio.2013.04.048,"N,N-carbonyldiimidazole",PEG activation reagent,"N,N'-carbonyldiimidazole",external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
12894,10.1016/j.actbio.2013.04.048,dioxane,solvent for PEG activation,dioxane,external_descriptor,PubChem,skipped,skipped,,,,,,,,
12895,10.1016/j.actbio.2013.04.048,phosphate buffer solution,hydrogel fabrication and swelling buffer,phosphate buffered saline,external_descriptor,PubChem,skipped,skipped,,,,,,,,
12896,10.1016/j.actbio.2013.04.048,Dulbecco's phosphate-buffered saline,swelling and rinse buffer,Dulbecco phosphate buffered saline,external_descriptor,PubChem,skipped,skipped,,,,,,,,
12897,10.1016/j.actbio.2013.04.048,poly-D-lysine,2-D comparator coating material,poly-D-lysine,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
13354,10.1016/j.actbio.2014.05.035,di(ethylene glycol) methyl ether methacrylate,short oligoethylene glycol methacrylate monomer,di(ethylene glycol) methyl ether methacrylate,external_descriptor,PubChem,skipped,skipped,,,,,,,,
13355,10.1016/j.actbio.2014.05.035,M(EO)2MA,monomer abbreviation,di(ethylene glycol) methyl ether methacrylate,external_descriptor,PubChem,skipped,skipped,,,,,,,,
13356,10.1016/j.actbio.2014.05.035,oligo(ethylene glycol) methyl ether methacrylate 475,long oligoethylene glycol methacrylate monomer,oligo(ethylene glycol) methyl ether methacrylate,external_descriptor,PubChem,skipped,skipped,,,,,,,,
13357,10.1016/j.actbio.2014.05.035,OEGMA475,monomer abbreviation,oligo(ethylene glycol) methyl ether methacrylate 475,external_descriptor,PubChem,skipped,skipped,,,,,,,,
13358,10.1016/j.actbio.2014.05.035,acrylic acid,functional monomer for hydrazide precursor,acrylic acid,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
13359,10.1016/j.actbio.2014.05.035,adipic acid dihydrazide,hydrazide functionalization reagent,adipic acid dihydrazide,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
13360,10.1016/j.actbio.2014.05.035,"N-(2,2-dimethoxyethyl)methacrylamide",acetal/aldehyde precursor monomer,"N-(2,2-dimethoxyethyl)methacrylamide",external_descriptor,PubChem,skipped,skipped,,,,,,,,
13361,10.1016/j.actbio.2014.05.035,DMEMAm,aldehyde precursor monomer abbreviation,"N-(2,2-dimethoxyethyl)methacrylamide",external_descriptor,PubChem,skipped,skipped,,,,,,,,
13362,10.1016/j.actbio.2014.05.035,hydrazide,reactive functional group,hydrazide,external_descriptor,PubChem,skipped,skipped,,,,,,,,
13363,10.1016/j.actbio.2014.05.035,aldehyde,reactive functional group,aldehyde,external_descriptor,PubChem,skipped,skipped,,,,,,,,
13364,10.1016/j.actbio.2014.05.035,hydrazone,cross-link chemistry,hydrazone,external_descriptor,PubChem,skipped,skipped,,,,,,,,
13365,10.1016/j.actbio.2014.05.035,EDC,carbodiimide coupling reagent,1-ethyl-3-(3-dimethylaminopropyl)carbodiimide,external_descriptor,PubChem,skipped,skipped,,,,,,,,
13366,10.1016/j.actbio.2014.05.035,thioglycolic acid,chain transfer agent,thioglycolic acid,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
13367,10.1016/j.actbio.2014.05.035,AIBMe,radical initiator,"2,2-azobisisobutyric acid dimethyl ester",external_descriptor,PubChem,skipped,skipped,,,,,,,,
13368,10.1016/j.actbio.2014.05.035,fluorescein isothiocyanate,protein fluorescent label,fluorescein isothiocyanate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
12090,10.1016/j.actbio.2014.10.001,poly(ethylene glycol),polymer backbone middle block,polyethylene glycol,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
12091,10.1016/j.actbio.2014.10.001,poly[(alpha-carboxyl-co-alpha-benzylcarboxylate)-epsilon-caprolactone],polymer backbone lateral block,polycaprolactone carboxyl benzyl carboxylate,external_descriptor,PubChem,skipped,skipped,,,,,,,,
12092,10.1016/j.actbio.2014.10.001,alpha-benzyl carboxylate-epsilon-caprolactone,monomer,alpha-benzyl carboxylate epsilon-caprolactone,external_descriptor,PubChem,skipped,skipped,,,,,,,,
12093,10.1016/j.actbio.2014.10.001,carboxyl group,functional group,carboxyl group,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
12094,10.1016/j.actbio.2014.10.001,benzyl carboxylate,hydrophobic side group,benzyl carboxylate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
12095,10.1016/j.actbio.2014.10.001,sodium dodecyl sulfate,protein elution reagent,sodium dodecyl sulfate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
12096,10.1016/j.actbio.2014.10.001,Tris-buffered saline,buffer,tris sodium chloride,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
12097,10.1016/j.actbio.2014.10.001,palladium on activated charcoal,reduction catalyst,palladium activated carbon,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
12098,10.1016/j.actbio.2014.10.001,calcium chloride,clotting assay reagent,calcium chloride,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
13416,10.1016/j.actbio.2014.11.023,"N-(3-sulfopropyl)-N-(methacryloxyethyl)-N,N-dimethyl ammonium betaine",zwitterionic monomer,"N-(3-sulfopropyl)-N-(methacryloxyethyl)-N,N-dimethyl ammonium betaine",external_descriptor,PubChem,skipped,skipped,,,,,,,,
13417,10.1016/j.actbio.2014.11.023,SBMA,zwitterionic monomer abbreviation,sulfobetaine methacrylate,external_descriptor,PubChem,skipped,skipped,,,,,,,,
13418,10.1016/j.actbio.2014.11.023,poly(sulfobetaine methacrylate),antifouling polymer coating,poly(sulfobetaine methacrylate),external_descriptor,PubChem,skipped,skipped,,,,,,,,
13419,10.1016/j.actbio.2014.11.023,bromoisobutyryl bromide,initiator synthesis reagent,bromoisobutyryl bromide,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
13420,10.1016/j.actbio.2014.11.023,11-mercapto-1-undecanol,initiator synthesis reagent,11-mercapto-1-undecanol,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
13421,10.1016/j.actbio.2014.11.023,omega-mercaptoundecyl bromoisobutyrate,surface immobilized ATRP initiator,omega-mercaptoundecyl bromoisobutyrate,external_descriptor,PubChem,skipped,skipped,,,,,,,,
13422,10.1016/j.actbio.2014.11.023,"2,2'-bipyridine",ATRP ligand,"2,2'-bipyridine",external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
13423,10.1016/j.actbio.2014.11.023,CuCl2,ATRP copper catalyst precursor,copper(II) chloride,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
13424,10.1016/j.actbio.2014.11.023,benzyltri-n-butylammonium chloride,buffer/electrolyte component,benzyltributylammonium chloride,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
13425,10.1016/j.actbio.2014.11.023,gold,electrode coating substrate,gold,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
13426,10.1016/j.actbio.2014.11.023,silicon wafer,electrode substrate,silicon,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
13427,10.1016/j.actbio.2014.11.023,polyurethane,comparator coating,polyurethane,external_descriptor,PubChem,skipped,skipped,,,,,,,,
13428,10.1016/j.actbio.2014.11.023,bovine serum albumin,blocking protein,bovine serum albumin,external_descriptor,PubChem,skipped,skipped,,,,,,,,
13429,10.1016/j.actbio.2014.11.023,HRP-streptavidin,ELISA detection reagent,HRP-streptavidin,external_descriptor,PubChem,skipped,skipped,,,,,,,,
13430,10.1016/j.actbio.2014.11.023,TMB horseradish peroxidase color development solution,ELISA colorimetric substrate,TMB horseradish peroxidase substrate,external_descriptor,PubChem,skipped,skipped,,,,,,,,
12542,10.1016/j.actbio.2015.08.011,HEMA,monomer,2-hydroxyethyl methacrylate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
12543,10.1016/j.actbio.2015.08.011,PVP,polymer comonomer/additive,poly(vinylpyrrolidone),external_descriptor,PubChem,skipped,skipped,,,,,,,,
12544,10.1016/j.actbio.2015.08.011,TRIS,silicone monomer,3-[tris(trimethylsiloxy)silyl]propyl methacrylate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
12545,10.1016/j.actbio.2015.08.011,NVP,monomer,N-vinyl pyrrolidone,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
12546,10.1016/j.actbio.2015.08.011,EGDMA,crosslinker,ethylene glycol dimethacrylate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
12547,10.1016/j.actbio.2015.08.011,AIBN,initiator,"2,2'-azobis(2-methylpropionitrile)",external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
12548,10.1016/j.actbio.2015.08.011,cholesterol,small-molecule lipid comparator,cholesterol,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
12549,10.1016/j.actbio.2015.08.011,polystyrene,QCM-D support film,polystyrene,external_descriptor,PubChem,skipped,skipped,,,,,,,,
12550,10.1016/j.actbio.2015.08.011,PMMA,tribology counterbody,poly(methyl methacrylate),external_descriptor,PubChem,skipped,skipped,,,,,,,,
11490,10.1016/j.actbio.2015.09.012,acrylamide,main hydrogel monomer,acrylamide,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
11491,10.1016/j.actbio.2015.09.012,"N,N-methylenebisacrylamide",crosslinker,"N,N'-methylenebisacrylamide",external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
11492,10.1016/j.actbio.2015.09.012,ammonium persulphate,initiator,ammonium persulfate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
11493,10.1016/j.actbio.2015.09.012,"N,N,N,N-tetramethylethylenediamine",catalyst,"N,N,N',N'-tetramethylethylenediamine",external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
11494,10.1016/j.actbio.2015.09.012,iron(III) chloroprotoporphyrin IX,metal-coded co-monomer or affinity group,hemin,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
11495,10.1016/j.actbio.2015.09.012,vinylferrocene,metal-coded co-monomer or affinity group,vinylferrocene,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
11496,10.1016/j.actbio.2015.09.012,zinc(II) protoporphyrin IX,metal-coded co-monomer or affinity group,zinc protoporphyrin,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
11497,10.1016/j.actbio.2015.09.012,protoporphyrin IX,co-monomer or affinity group,protoporphyrin IX,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
11498,10.1016/j.actbio.2015.09.012,(E)-2-((2 hydrazide-(4-vinylbenzyl)hydrazono)methyl)phenol,ligand for Co(II) complex,(E)-2-((2 hydrazide-(4-vinylbenzyl)hydrazono)methyl)phenol,external_descriptor,PubChem,skipped,skipped,,,,,,,,
11499,10.1016/j.actbio.2015.09.012,cobalt chloride,metal salt precursor,cobalt chloride,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
11500,10.1016/j.actbio.2015.09.012,Co(II) complex,metal-coded co-monomer and additional cross-linker,cobalt hydrazone vinylbenzyl complex,external_descriptor,PubChem,skipped,skipped,,,,,,,,
11501,10.1016/j.actbio.2015.09.012,dimethylformamide,solvent for metal complexes,dimethylformamide,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
11502,10.1016/j.actbio.2015.09.012,sodium dodecyl-sulphate,template removal eluent component,sodium dodecyl sulfate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
11503,10.1016/j.actbio.2015.09.012,acetic acid,template removal eluent component and synthesis catalyst,acetic acid,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
11504,10.1016/j.actbio.2015.09.012,Tris buffer,rebinding buffer and wash buffer,tris(hydroxymethyl)aminomethane,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
13139,10.1016/j.actbio.2016.01.011,hyaluronic acid,polymer backbone and CD44-targeting motif,hyaluronic acid,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
13140,10.1016/j.actbio.2016.01.011,epigallocatechin gallate,protein-affinity ligand/hydrophobic phenolic group,epigallocatechin gallate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
13141,10.1016/j.actbio.2016.01.011,Ala-bridged EGCG dimer,ligand intermediate conjugated to HA,alanine bridged epigallocatechin gallate dimer,external_descriptor,PubChem,skipped,skipped,,,,,,,,
13142,10.1016/j.actbio.2016.01.011,linear polyethylenimine,cationic nanogel component and endosomal escape agent,polyethylenimine,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
13143,10.1016/j.actbio.2016.01.011,N-hydroxysuccinimide,carbodiimide coupling reagent/additive,N-hydroxysuccinimide,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
13144,10.1016/j.actbio.2016.01.011,1-ethyl-3-(3-dimethylaminopropyl)-carbodiimide hydrochloride,coupling reagent,EDC hydrochloride,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
13145,10.1016/j.actbio.2016.01.011,Fmoc-Ala-aldehyde,synthetic precursor,Fmoc alanine aldehyde,external_descriptor,PubChem,skipped,skipped,,,,,,,,
13146,10.1016/j.actbio.2016.01.011,Triton-X 100,surfactant for nanogel destabilization/desorption test,Triton X-100,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
13147,10.1016/j.actbio.2016.01.011,chloroquine diphosphate,positive control for GzmB cytotoxic delivery,chloroquine diphosphate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
13148,10.1016/j.actbio.2016.01.011,Fluorescein-5-isothiocyanate,protein fluorescent label,fluorescein isothiocyanate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
13149,10.1016/j.actbio.2016.01.011,Micrococcus lysodeikticus,lysozyme enzymatic substrate,Micrococcus lysodeikticus,external_descriptor,PubChem,skipped,skipped,,,,,,,,
12849,10.1016/j.actbio.2019.02.037,pG_EAK,Fc-binding fusion polypeptide and hydrogel affinity component,pG_EAK,external_descriptor,PubChem,skipped,skipped,,,,,,,,
12850,10.1016/j.actbio.2019.02.037,EAK16-II,self-assembling peptide hydrogel backbone,AEAEAKAKAEAEAKAK,external_descriptor,PubChem,skipped,skipped,,,,,,,,
12851,10.1016/j.actbio.2019.02.037,protein G,IgG Fc-binding affinity domain,protein G,external_descriptor,PubChem,skipped,skipped,,,,,,,,
12852,10.1016/j.actbio.2019.02.037,glycine-serine linker,fusion linker,glycine serine,external_descriptor,PubChem,skipped,skipped,,,,,,,,
12853,10.1016/j.actbio.2019.02.037,Congo red,fibrillization assay reagent,Congo red,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
12854,10.1016/j.actbio.2019.02.037,PBS,buffer,phosphate buffered saline,external_descriptor,PubChem,skipped,skipped,,,,,,,,
12855,10.1016/j.actbio.2019.02.037,BSA,release medium additive and staining buffer protein,BSA,external_descriptor,PubChem,skipped,skipped,,,,,,,,
